,age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,income,capital.gain_log,capital.loss_log,native.country_grouped,hours.per.week_log
2936,50,Private,12.008834385847935,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,1,9.617470759403409,0.0,3,3.828641396489095
2937,20,Private,12.056603490246284,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0.0,0.0,3,3.8918202981106265
2938,18,Private,11.75844088926012,12th,8,Never-married,Sales,Own-child,White,Female,0,0.0,0.0,3,3.258096538021482
2939,31,Private,11.575317934986494,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0.0,0.0,3,3.970291913552122
2940,30,Private,12.35196359320804,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
2941,40,Private,13.00668986513806,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
2942,46,Private,12.212144176426802,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
2943,57,Private,12.257226680221542,10th,6,Widowed,Other-service,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
2944,54,Private,12.746193930122926,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
2945,45,Self-emp-inc,11.696346417207485,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
2946,48,Federal-gov,12.030230054833927,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
2947,27,Private,11.828203249012809,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
2948,24,Private,11.386182407942334,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0.0,0.0,1,3.2188758248682006
2949,18,Private,11.778285238417515,11th,7,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,0,3.044522437723423
2950,46,State-gov,12.166936728781575,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
2951,57,Local-gov,11.876950331927514,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
2952,36,Local-gov,12.07048771727248,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Black,Female,1,0.0,0.0,3,3.970291913552122
2953,31,Private,12.486975541200527,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,0,0.0,0.0,3,3.713572066704308
2954,59,Private,11.504207574350506,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,2.9444389791664403
2955,20,Private,12.719213586878594,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.0,0.0,3,2.3978952727983707
2956,71,Private,11.93366006540916,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,7.774015077250727,3,3.828641396489095
2957,25,Private,11.840544340275695,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.044522437723423
2958,25,Private,11.422289344710784,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
2959,20,State-gov,10.623860719349665,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.0,0.0,3,3.044522437723423
2960,41,Self-emp-not-inc,10.301021290318012,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,8.519989278718239,0.0,3,3.970291913552122
2961,48,Private,11.701270510741743,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
2962,36,Self-emp-inc,11.662499975804026,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
2963,38,Private,12.697369824408552,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
2964,26,Private,12.189973750940425,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0.0,0.0,3,3.970291913552122
2965,48,Private,12.392211905612324,11th,7,Separated,Other-service,Not-in-family,Black,Female,0,0.0,0.0,3,3.58351893845611
2966,29,Private,12.351418966199232,Some-college,10,Divorced,Tech-support,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
2967,50,Private,12.575533993870788,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.8712010109078907
2968,32,Local-gov,12.138831809760472,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
2969,51,Local-gov,12.213847344084073,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
2970,54,Self-emp-not-inc,12.006499125728396,Masters,14,Divorced,Sales,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
2971,18,Private,12.50229192212886,12th,8,Never-married,Other-service,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
2972,20,Private,12.048254415120404,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,0,0.0,0.0,3,3.713572066704308
2973,54,Private,10.526480473172866,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0.0,0.0,3,3.970291913552122
2974,29,Private,10.464045753403807,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
2975,38,Private,12.728226857836493,1st-4th,2,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,1,3.713572066704308
2976,39,Private,12.759845683510898,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,1,9.552865680310472,0.0,3,3.58351893845611
2977,24,Private,12.064969804552174,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.044522437723423
2978,57,Private,11.60494842961628,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,7.422373700986824,3,3.828641396489095
2979,46,Private,12.701430253981012,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
2980,42,Self-emp-not-inc,11.283914735377971,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.970291913552122
2981,53,Federal-gov,12.204676671611823,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,9.617470759403409,0.0,2,3.970291913552122
2982,21,Private,10.90546044504981,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
2983,43,Private,12.687615688901852,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
2984,39,Private,11.707414365175042,Bachelors,13,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0,0.0,0.0,3,3.58351893845611
2985,29,Self-emp-not-inc,12.389114775981897,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,0.0,0.0,3,3.9318256327243257
2986,48,State-gov,11.27123599636892,Masters,14,Separated,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.970291913552122
2987,49,Private,11.565821474323725,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0.0,0.0,3,3.713572066704308
2988,43,Private,12.084379475251447,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0,0.0,0.0,3,3.4339872044851463
2989,25,Private,12.451556777281768,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0.0,0.0,1,3.258096538021482
2990,35,Private,11.620774880744928,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.0,7.365180126021013,3,3.713572066704308
2991,27,Private,12.170118989728362,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.713572066704308
2992,19,Private,12.338148604524822,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0.0,0.0,1,3.713572066704308
2993,25,Private,12.295309876800502,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
2994,48,Private,12.08283664444484,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
2995,44,Private,12.38857751885396,10th,6,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0.0,0.0,3,3.4339872044851463
2996,47,Federal-gov,11.688558033613386,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
2997,23,Private,12.115140866524468,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
2998,48,Federal-gov,13.117324704586109,HS-grad,9,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,7.294377299288821,0.0,3,3.713572066704308
2999,34,Private,12.6718234945117,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1,0.0,0.0,3,3.828641396489095
3000,24,Private,11.69278566176808,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0.0,0.0,3,3.713572066704308
3001,27,Private,10.755111755080012,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0.0,0.0,3,2.772588722239781
3002,41,Local-gov,10.51664410739958,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
3003,34,Local-gov,11.55703803958855,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
3004,39,Private,10.685400819681965,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,8.895492631451633,0.0,3,3.713572066704308
3005,22,State-gov,11.931583166864376,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0.0,0.0,3,3.044522437723423
3006,34,Private,11.519603119723469,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,1,0.0,0.0,3,3.713572066704308
3007,68,Local-gov,11.882846293553502,HS-grad,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0.0,7.419979923661835,3,3.044522437723423
3008,54,Local-gov,11.635151947212842,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3009,22,Private,11.354984276901652,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
3010,27,Local-gov,12.055784496517212,HS-grad,9,Never-married,Craft-repair,Unmarried,Black,Male,0,0.0,0.0,3,3.713572066704308
3011,59,Local-gov,12.59897247345003,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,1,9.06126014896203,0.0,3,3.970291913552122
3012,49,Local-gov,11.66275826472745,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0.0,0.0,2,3.9318256327243257
3013,51,Private,11.42013012031552,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0.0,0.0,3,3.713572066704308
3014,27,Private,12.157543947175576,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0.0,0.0,3,3.828641396489095
3015,35,Local-gov,10.231495496459477,HS-grad,9,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0.0,0.0,3,3.713572066704308
3016,25,Private,12.13324923259226,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.4339872044851463
3017,25,Private,13.254832706238716,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3018,40,Private,12.322338976014995,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
3019,43,Private,12.24824093339072,Prof-school,15,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,1,11.512925464970229,0.0,3,3.713572066704308
3020,22,Private,12.691343510164243,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
3021,53,Federal-gov,12.133974959089745,HS-grad,9,Divorced,Tech-support,Unmarried,White,Male,0,0.0,0.0,3,3.713572066704308
3022,21,Private,12.390550209802118,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0.0,0.0,3,3.970291913552122
3023,24,Private,12.14911068298064,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3024,42,Private,12.18602298772447,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0.0,0.0,3,3.8918202981106265
3025,40,Self-emp-inc,11.246691723724316,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3026,29,Private,11.981484301004722,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,8.109525659752872,0.0,2,3.713572066704308
3027,50,Self-emp-not-inc,10.654974393434031,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0.0,7.789868559054706,3,3.4339872044851463
3028,26,Private,12.048172445027731,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3029,25,Private,11.648190354220905,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
3030,37,Private,11.600331763967896,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,1,0.0,7.589841512182657,3,3.828641396489095
3031,44,Private,12.053014701782653,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
3032,26,Private,11.141745834828614,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0.0,0.0,3,3.713572066704308
3033,30,Private,12.044324007517018,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
3034,30,Private,11.97036929917062,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,0,0.0,0.0,2,3.970291913552122
3035,47,Private,11.44633684381294,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3036,27,Private,12.383632885222418,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
3037,33,Private,12.885952199089214,10th,6,Never-married,Handlers-cleaners,Unmarried,Black,Male,0,0.0,0.0,3,3.713572066704308
3038,26,Private,11.728939662730651,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.6109179126442243
3039,24,Private,12.098643324703236,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3040,33,Private,12.59964734204499,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.0,0.0,3,2.772588722239781
3041,33,Private,12.370942808710373,Prof-school,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,1,0.0,0.0,3,3.713572066704308
3042,61,Self-emp-not-inc,11.805371173271032,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0.0,0.0,0,3.970291913552122
3043,59,Self-emp-inc,12.208340072972575,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3044,29,Private,11.626539823754392,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0.0,0.0,3,3.9318256327243257
3045,30,Private,10.731646279751953,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
3046,45,Private,12.08344162737394,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0.0,0.0,3,3.713572066704308
3047,55,Private,12.765434115415216,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0.0,0.0,3,3.828641396489095
3048,64,Private,12.44414421742862,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0.0,0.0,3,1.3862943611198906
3049,40,State-gov,10.188628900078156,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0.0,0.0,3,3.713572066704308
3050,49,Local-gov,11.50023528415371,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
3051,24,Private,12.234980750677382,HS-grad,9,Never-married,Sales,Unmarried,White,Male,0,0.0,0.0,3,3.828641396489095
3052,18,Private,12.276614982641687,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.4339872044851463
3053,45,Local-gov,12.32151962138901,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1,8.504107951867582,0.0,3,3.9318256327243257
3054,56,Private,12.06987484405218,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,1,0.0,0.0,3,3.828641396489095
3055,58,Private,12.464641254062578,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0.0,0.0,3,3.044522437723423
3056,24,Private,12.069462231867387,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0.0,0.0,3,3.9318256327243257
3057,45,Private,12.560458471436265,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
3058,72,Self-emp-not-inc,11.848611678470476,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
3059,56,Private,11.92817587381319,9th,5,Divorced,Sales,Unmarried,White,Female,0,0.0,0.0,3,3.713572066704308
3060,46,Private,11.720378562401788,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0.0,0.0,1,3.9318256327243257
3061,53,Private,11.97506701893858,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3062,49,State-gov,12.418676852556857,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0.0,0.0,3,3.044522437723423
3063,50,Private,11.928875414520668,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.828641396489095
3064,29,Private,11.572646148946165,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0.0,0.0,3,3.9318256327243257
3065,32,Private,11.624797733073532,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Male,0,0.0,0.0,3,3.9318256327243257
3066,57,Self-emp-not-inc,10.775993572039262,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.9318256327243257
3067,21,Private,11.335053991849886,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3068,23,Federal-gov,12.767632257301056,Assoc-acdm,12,Never-married,Exec-managerial,Own-child,White,Female,0,0.0,0.0,1,3.713572066704308
3069,25,Private,12.116514391637596,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0.0,0.0,3,3.713572066704308
3070,24,Private,12.555369437724927,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
3071,43,Private,10.823730464248712,10th,6,Separated,Other-service,Not-in-family,Black,Female,0,0.0,0.0,3,3.713572066704308
3072,51,Private,11.94386986802296,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,1,0.0,0.0,3,3.713572066704308
3073,29,Private,11.18248897651836,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0.0,0.0,3,3.970291913552122
3074,31,Private,10.690898911486157,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0.0,0.0,3,3.58351893845611
3075,21,Private,13.21458515664184,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,1,0.0,0.0,1,3.713572066704308
3076,18,Private,12.126455680548688,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0.0,0.0,1,3.044522437723423
3077,32,Self-emp-not-inc,12.062866027064771,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0,0.0,0.0,3,3.970291913552122
3078,47,Private,11.614308079258832,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Female,0,0.0,0.0,3,3.9318256327243257
3079,48,Private,11.704578349193069,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0.0,0.0,3,3.9318256327243257
3080,55,State-gov,11.701742546757746,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,1,0.0,0.0,1,3.713572066704308
3081,33,Private,11.80019995437132,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0.0,0.0,3,3.713572066704308
3082,36,State-gov,12.02339302463892,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0.0,0.0,3,3.713572066704308
